"ENTREZID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","GENENAME","DEG_status","gene_label"
"6513",3727.86927139521,-0.0166377788372916,0.068165824075418,0.0325386494389118,0.479640646277856,"SLC2A1","solute carrier family 2 member 1","Not_significant","SLC2A1"
"90203",466.01149169585,-0.0336361463513963,0.0766672016096653,0.0325603064924453,0.479640646277856,"SNX21","sorting nexin family member 21","Not_significant","SNX21"
"644242",208.747426717203,-0.013620272951386,0.0672579020456835,0.0326459399468237,0.480463719636708,"LINC00622","long intergenic non-protein coding RNA 622","Not_significant","LINC00622"
"155038",975.429328323266,0.023767845276294,0.0710463957461657,0.0327906688869614,0.48055617347067,"GIMAP8","GTPase, IMAP family member 8","Not_significant","GIMAP8"
"22915",723.131729635836,0.0143928078097284,0.0674889496638687,0.0328903420058898,0.48055617347067,"MMRN1","multimerin 1","Not_significant","MMRN1"
"23171",2371.0927837699,-0.0261252925967432,0.0721648435329308,0.0327800918994739,0.48055617347067,"GPD1L","glycerol-3-phosphate dehydrogenase 1 like","Not_significant","GPD1L"
"23562",112.017282672714,0.0108519530740905,0.0666054291539375,0.032855895176954,0.48055617347067,"CLDN14","claudin 14","Not_significant","CLDN14"
"4234",675.037195741795,0.0130680079521925,0.0630282698733941,0.0328366614330529,0.48055617347067,"METTL1","methyltransferase 1, tRNA methylguanosine","Not_significant","METTL1"
"55876",223.244752806461,0.0229503406955004,0.0706612736087968,0.0328817533032307,0.48055617347067,"GSDMB","gasdermin B","Not_significant","GSDMB"
"56901",423.875009597498,-0.0160149512756129,0.0679753413922913,0.0328115117017404,0.48055617347067,"COXFA4L2","cytochrome c oxidase hypoxia associated subunit FA4L2","Not_significant","COXFA4L2"
"5770",4582.30923938277,0.0396686268557702,0.0812723363801488,0.0328152905540788,0.48055617347067,"PTPN1","protein tyrosine phosphatase non-receptor type 1","Not_significant","PTPN1"
"285972",59.1632108995752,0.0143735513404836,0.0674817873972432,0.0329368403927165,0.480800441356607,"LINC00996","long intergenic non-protein coding RNA 996","Not_significant","LINC00996"
"6399",615.22928159408,0.0684984064132486,0.112863787338502,0.0330552033285062,0.482092373747726,"TRAPPC2","trafficking protein particle complex subunit 2","Not_significant","TRAPPC2"
"147686",186.044805481527,-0.0212026378346985,0.069854790925889,0.0332451541017328,0.482300903041949,"ZNF418","zinc finger protein 418","Not_significant","ZNF418"
"1663",874.083971202491,0.0293636453153404,0.0740042016501302,0.0332837808070874,0.482300903041949,"DDX11","DEAD/H-box helicase 11","Not_significant","DDX11"
"197370",1895.58678706997,-0.0399700547290228,0.0813895773261878,0.0332220140153689,0.482300903041949,"NSMCE1","NSE1 component of SMC5/6 complex","Not_significant","NSMCE1"
"23587",1307.64127843012,-0.0698129909365786,0.113113036654878,0.0331614796055644,0.482300903041949,"ELP5","elongator acetyltransferase complex subunit 5","Not_significant","ELP5"
"27197",97.7746148043098,0.0178030555092053,0.0685703355256945,0.0333682321893996,0.482300903041949,"GPR82","G protein-coupled receptor 82","Not_significant","GPR82"
"2823",124.227796077234,0.0115897557883708,0.066767820457597,0.0332287661343839,0.482300903041949,"GPM6A","glycoprotein M6A","Not_significant","GPM6A"
"333",89.1811828959323,0.0177029787477197,0.0685363322680603,0.033275034792522,0.482300903041949,"APLP1","amyloid beta precursor like protein 1","Not_significant","APLP1"
"780776",45.6504410076866,0.0239983976853539,0.0711441910307246,0.0332336266209385,0.482300903041949,"TVP23A","trans-golgi network vesicle protein 23 homolog A","Not_significant","TVP23A"
"8732",1332.35254592968,0.0529989458851065,0.0941886123894043,0.0333474521138903,0.482300903041949,"RNGTT","RNA guanylyltransferase and 5'-phosphatase","Not_significant","RNGTT"
"94103",2152.57348177971,0.0382709195628402,0.0801286772574642,0.0333526992402801,0.482300903041949,"ORMDL3","ORMDL sphingolipid biosynthesis regulator 3","Not_significant","ORMDL3"
"9219",3371.96019759331,0.0985664791370943,0.134722260552267,0.0334250237222416,0.482689631480851,"MTA2","metastasis associated 1 family member 2","Not_significant","MTA2"
"28986",1117.02195266399,-0.0371814785062048,0.078742417692424,0.0335063776552816,0.483000417182608,"MAGEH1","MAGE family member H1","Not_significant","MAGEH1"
"64344",70.7761701939497,-0.00791373372324418,0.066035199769842,0.033502599194101,0.483000417182608,"HIF3A","hypoxia inducible factor 3 subunit alpha","Not_significant","HIF3A"
"56937",1598.92550954668,0.0231574390735425,0.0707492291156692,0.0336416340840011,0.484510581748581,"PMEPA1","prostate transmembrane protein, androgen induced 1","Not_significant","PMEPA1"
"729506",16.8576007096378,-0.00973261939463361,0.0663581930333395,0.0336711596606942,0.484510581748581,"LINC02226","long intergenic non-protein coding RNA 2226","Not_significant","LINC02226"
"113230",58.1837041152503,-0.0160283608883242,0.0679513615610121,0.0339743802897753,0.485547982698619,"MISP3","MISP family member 3","Not_significant","MISP3"
"199675",83.4662380610694,-0.00690121934575561,0.0658956614380723,0.0337787823112829,0.485547982698619,"MCEMP1","mast cell expressed membrane protein 1","Not_significant","MCEMP1"
"217",5604.24459017052,0.0148866575841978,0.0676275049937012,0.0339137751295701,0.485547982698619,"ALDH2","aldehyde dehydrogenase 2 family member","Not_significant","ALDH2"
"26050",36.1501512527008,0.0102215637393183,0.0664712199008425,0.0339448257451078,0.485547982698619,"SLITRK5","SLIT and NTRK like family member 5","Not_significant","SLITRK5"
"28670",16.3552599329878,0.0113894310172182,0.0667179836365015,0.0339838476586832,0.485547982698619,"TRAV13-2","T cell receptor alpha variable 13-2","Not_significant","TRAV13-2"
"3570",3342.82491273078,0.032583699898684,0.0761320324224591,0.0339823319647786,0.485547982698619,"IL6R","interleukin 6 receptor","Not_significant","IL6R"
"51098",1560.60894483257,-0.0420850444616345,0.0832544407686321,0.0338366623698214,0.485547982698619,"IFT52","intraflagellar transport 52","Not_significant","IFT52"
"9200",982.278061739918,-0.012465047988191,0.0669572814134548,0.0338270207150071,0.485547982698619,"HACD1","3-hydroxyacyl-CoA dehydratase 1","Not_significant","HACD1"
"53635",2347.01877568346,-0.0519011104011301,0.0933200584740598,0.0341352373016288,0.487279757944118,"PTOV1","PTOV1 extended AT-hook containing adaptor protein","Not_significant","PTOV1"
"100288846",25.113767677153,-0.0176498585441,0.0684827129368338,0.034775988022617,0.487787990891733,"MIA2-AS1","MIA2 antisense RNA 1","Not_significant","MIA2-AS1"
"1003",1244.71038750383,0.0245727895888932,0.0714106563684,0.0342609248125325,0.487787990891733,"CDH5","cadherin 5","Not_significant","CDH5"
"10148",96.6841811808824,0.0174577450812082,0.068439257278851,0.0349246979278035,0.487787990891733,"EBI3","Epstein-Barr virus induced 3","Not_significant","EBI3"
"10636",544.681028426453,0.0341457507641054,0.0769969436861955,0.0351358881968325,0.487787990891733,"RGS14","regulator of G protein signaling 14","Not_significant","RGS14"
"10687",720.343854851367,-0.0133847719846465,0.0671842849802129,0.0350048071736061,0.487787990891733,"PNMA2","PNMA family member 2","Not_significant","PNMA2"
"11163",2481.72898019091,-0.0409947975992953,0.0829690898782668,0.0346606656658859,0.487787990891733,"NUDT4","nudix hydrolase 4","Not_significant","NUDT4"
"121665",2574.08169317782,-0.0705167429383044,0.113735329579856,0.0350755343464169,0.487787990891733,"SPPL3","signal peptide peptidase like 3","Not_significant","SPPL3"
"123096",668.562007321232,-0.0341618882439514,0.0769123312295236,0.0343429011762582,0.487787990891733,"SLC25A29","solute carrier family 25 member 29","Not_significant","SLC25A29"
"146183",41.3251114063575,-0.00810770147769979,0.0659990073490748,0.0347494348193909,0.487787990891733,"OTOA","otoancorin","Not_significant","OTOA"
"1857",4328.15935855418,-0.0533581135646112,0.0958854053163712,0.0350600190033336,0.487787990891733,"DVL3","dishevelled segment polarity protein 3","Not_significant","DVL3"
"2155",45.1398975818244,0.00875398636357637,0.0661594724584399,0.0348180880815582,0.487787990891733,"F7","coagulation factor VII","Not_significant","F7"
"25840",3365.3048782528,0.0188360788446027,0.0689382756456372,0.0345609172025846,0.487787990891733,"TMT1A","thiol methyltransferase 1A","Not_significant","TMT1A"
"26816",16.3442702194636,-0.0161462641901729,0.0679828533947041,0.0347849374146417,0.487787990891733,"SNORD35A","small nucleolar RNA, C/D box 35A","Not_significant","SNORD35A"
"27237",69.986800209726,-0.0114046926087353,0.0667020843249945,0.0351238611332639,0.487787990891733,"ARHGEF16","Rho guanine nucleotide exchange factor 16","Not_significant","ARHGEF16"
"2887",2555.26933519853,-0.0209801669047466,0.0697545104507422,0.03461761923773,0.487787990891733,"GRB10","growth factor receptor bound protein 10","Not_significant","GRB10"
"3084",48.1040357107946,-0.0056703450754413,0.06564348601735,0.0350069402232354,0.487787990891733,"NRG1","neuregulin 1","Not_significant","NRG1"
"330",2876.59845677446,0.0164534438528229,0.0681072970621448,0.0346758642580894,0.487787990891733,"BIRC3","baculoviral IAP repeat containing 3","Not_significant","BIRC3"
"3575",1748.72698437261,0.0149702881132254,0.0676065736806752,0.035137654593192,0.487787990891733,"IL7R","interleukin 7 receptor","Not_significant","IL7R"
"376497",1744.27674557835,-0.0269573539171355,0.0724882658636706,0.0349368721217795,0.487787990891733,"SLC27A1","solute carrier family 27 member 1","Not_significant","SLC27A1"
"387357",224.131988466778,0.0148742563433745,0.0676168543967903,0.0350703462130757,0.487787990891733,"THEMIS","thymocyte selection associated","Not_significant","THEMIS"
"440957",389.411887116909,-0.0314320811537124,0.0752181828602517,0.0344022205877811,0.487787990891733,"UQCC5","ubiquinol-cytochrome c reductase complex assembly factor 5","Not_significant","UQCC5"
"51299",2287.48299342965,-0.00996380191589795,0.0663866823856809,0.034865475617332,0.487787990891733,"NRN1","neuritin 1","Not_significant","NRN1"
"51560",1716.18667401467,-0.0160367684031768,0.0679516761330799,0.0347908888641581,0.487787990891733,"RAB6B","RAB6B, member RAS oncogene family","Not_significant","RAB6B"
"51562",1027.01132969435,-0.0534476476200323,0.0935579950928182,0.0350280205381959,0.487787990891733,"MBIP","MAP3K12 binding inhibitory protein 1","Not_significant","MBIP"
"5294",592.344380233531,0.0190703063268439,0.0690209442402604,0.0350783785351853,0.487787990891733,"PIK3CG","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","Not_significant","PIK3CG"
"64333",683.573876617359,0.0197026350955576,0.0692682059776913,0.0345263629191086,0.487787990891733,"ARHGAP9","Rho GTPase activating protein 9","Not_significant","ARHGAP9"
"64417",817.587783785031,-0.0504020292672575,0.0908785247681464,0.0344884150188484,0.487787990891733,"TMEM267","transmembrane protein 267","Not_significant","TMEM267"
"90736",536.955679565403,-0.0549828421800903,0.0954972995023731,0.0343325711921502,0.487787990891733,"VCF2","VCP nuclear cofactor family member 2","Not_significant","VCF2"
"90843",2964.01049173101,-0.0611762735652794,0.101981443369462,0.0350402011597144,0.487787990891733,"TCEAL8","transcription elongation factor A like 8","Not_significant","TCEAL8"
"93233",32.8767395974719,-0.0142067856631919,0.0674088592043074,0.0348477258081563,0.487787990891733,"ODAD1","outer dynein arm docking complex subunit 1","Not_significant","ODAD1"
"9521",379.749923173249,-0.033976025083458,0.076892513905185,0.0349347473206225,0.487787990891733,"EEF1E1","eukaryotic translation elongation factor 1 epsilon 1","Not_significant","EEF1E1"
"9646",3327.4070644929,0.0673350079609754,0.114904680828394,0.0343011518591304,0.487787990891733,"CTR9","CTR9 component of Paf1/RNA polymerase II complex","Not_significant","CTR9"
"10938",1746.71284089256,0.036753950963795,0.0788842619314107,0.035291001665055,0.487847347713427,"EHD1","EH domain containing 1","Not_significant","EHD1"
"10973",2335.86844047238,0.0401516426863846,0.0815270799852054,0.035200326064101,0.487847347713427,"ASCC3","activating signal cointegrator 1 complex subunit 3","Not_significant","ASCC3"
"11170",155.235135146125,0.0209954380649829,0.0697659139750732,0.0354464942808562,0.487847347713427,"FAM107A","family with sequence similarity 107 member A","Not_significant","FAM107A"
"205717",1322.44719078043,0.0433461935538957,0.084140035178248,0.0353478122597553,0.487847347713427,"USF3","upstream transcription factor family member 3","Not_significant","USF3"
"257068",16.919763495624,0.0167580544697426,0.0681982184798662,0.0352488198817313,0.487847347713427,"PLCXD2","phosphatidylinositol specific phospholipase C X domain containing 2","Not_significant","PLCXD2"
"26576",18.9680453291634,-0.022089806387509,0.0702200536771027,0.0352512341581542,0.487847347713427,"SRPK3","SRSF protein kinase 3","Not_significant","SRPK3"
"387646",28.3690135760152,0.019023450737311,0.0689959924187569,0.0355521299685524,0.487847347713427,"LRRC37A6P","leucine rich repeat containing 37 member A6, pseudogene","Not_significant","LRRC37A6P"
"4124",1751.8683977368,0.0312920429762855,0.0751458944323636,0.0353886634452698,0.487847347713427,"MAN2A1","mannosidase alpha class 2A member 1","Not_significant","MAN2A1"
"4209",2747.84166973859,0.0517448048862086,0.0922336404250422,0.03549615662318,0.487847347713427,"MEF2D","myocyte enhancer factor 2D","Not_significant","MEF2D"
"60675",43.4912688388318,0.00454099031412472,0.0653708011069467,0.035458795197203,0.487847347713427,"PROK2","prokineticin 2","Not_significant","PROK2"
"7306",108435.792777482,-0.00528994971243963,0.0657003384695891,0.0355649630386314,0.487847347713427,"TYRP1","tyrosinase related protein 1","Not_significant","TYRP1"
"8655",8740.92109043855,-0.0669726937060343,0.117462369592683,0.0355386761962598,0.487847347713427,"DYNLL1","dynein light chain LC8-type 1","Not_significant","DYNLL1"
"93100",887.447339136244,-0.0234399633169045,0.0708529202314872,0.0354372833491952,0.487847347713427,"NAPRT","nicotinate phosphoribosyltransferase","Not_significant","NAPRT"
"9542",234.407954387539,-0.0109489818550166,0.0666023612071361,0.0353048334089475,0.487847347713427,"NRG2","neuregulin 2","Not_significant","NRG2"
"23254",1598.71182066862,-0.024600667340331,0.0718760267817462,0.0355980477663703,0.487886656356578,"KAZN","kazrin, periplakin interacting protein","Not_significant","KAZN"
"1497",1204.81553935101,-0.0322430199111074,0.0757230028473806,0.0357813932799204,0.489240805773224,"CTNS","cystinosin, lysosomal cystine transporter","Not_significant","CTNS"
"4644",15231.456726635,-0.0228406216244725,0.0700814759851849,0.0357877603975334,0.489240805773224,"MYO5A","myosin VA","Not_significant","MYO5A"
"727866",33.9974254730017,-0.026955597246917,0.0725750807752593,0.0357755231833707,0.489240805773224,"FAM156B","family with sequence similarity 156 member B","Not_significant","FAM156B"
"8683",1578.42299625854,-0.0691565338894247,0.112427669635215,0.0358259094542939,0.489347976429421,"SRSF9","serine and arginine rich splicing factor 9","Not_significant","SRSF9"
"51466",2241.02809252023,0.0341699174063621,0.0771229823642972,0.0359246176884306,0.490281447658252,"EVL","Enah/Vasp-like","Not_significant","EVL"
"622",1070.9562362017,0.0204986600234552,0.0695697907809502,0.0360970565555286,0.492218731494095,"BDH1","3-hydroxybutyrate dehydrogenase 1","Not_significant","BDH1"
"10336",2616.32277099033,-0.0509827624836561,0.0915507737126783,0.0365841759690268,0.492790574857209,"PCGF3","polycomb group ring finger 3","Not_significant","PCGF3"
"132864",5759.94215100831,-0.0211027297143718,0.0698419306797726,0.0363859540924418,0.492790574857209,"CPEB2","cytoplasmic polyadenylation element binding protein 2","Not_significant","CPEB2"
